conv_id	clause_no	context?	emotion?	chatbot?	clause	prob
1384	5	False	True	False	we just want to be ready for anything!	[0.7568997, 0.5, 0.5, 0.5, 0.5, 0.5]
1384	6	False	False	True	Yes, 	[]
1384	7	False	False	True	that is a smart plan. 	[]
1384	8	False	False	True	Knowing that we cannot foresee the future, 	[]
1384	9	False	True	True	it is a good idea to be prepared.	[0.8211894, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1384	10	False	False	False	I agree with you. 	[]
1384	11	False	True	False	I just want to keep my family safe.	[0.7639062, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1385	0	True	True	False	My best friend moved away , I am not happy.	[]
1385	1	False	True	False	My best friend moved away. 	[0.8425135, 0.8501774]
1385	2	False	True	False	I was not happy.	[0.80561477, 0.5, 0.5]
1385	3	False	False	True	Oh no, 	[]
1385	4	False	True	True	where to? 	[0.8548163, 0.8652976, 0.8351833, 0.5, 0.5]
1385	5	False	False	True	That is hard.	[]
1385	6	False	False	False	Yes, 	[]
1385	7	False	False	False	and he may never come back.	[]
1385	8	False	False	True	Oh no, 	[]
1385	9	False	True	True	where to? 	[0.80249673, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1385	10	False	False	True	That is hard.	[]
1386	0	True	True	False	I went to the beach , I hate the water.	[]
1386	1	False	False	False	I went to the beach even thou I hate the water.	[]
1386	2	False	False	True	Well, 	[]
1386	3	False	False	True	at least there is sand!	[]
1386	4	False	True	False	Yes but I didn't want to be close to the water.	[0.6653841, 0.5, 0.5, 0.5, 0.5]
1386	5	False	False	True	Why is that? 	[]
1386	6	False	True	True	Are you scared of something in the water?	[0.78595066, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1387	0	True	True	False	I didn't expect any free movie tickets when I went to the movies yesterday , it definitely caught me off guard. 	[]
1387	1	False	True	False	I honestly didn't expect free movie tickets when I tried buying my tickets yesterday, 	[0.8543041, 0.8676264]
1387	2	False	True	False	it kind of caught me off guard.	[0.7811235, 0.5, 0.5]
1387	3	False	True	True	I was pleased and shocked at the same time, 	[0.70218676, 0.5, 0.5, 0.5]
1387	4	False	False	True	I will take it!	[]
1387	5	False	False	False	That is cool. 	[]
1387	6	False	False	False	I have never got free tickets to anything.	[]
1388	0	True	False	False	A tree branch broke off the tree in our backyard yesterday during the storm. 	[]
1388	1	True	True	False	It hit our roof and I am just lost for words.	[]
1388	2	False	False	False	Yesterday during the storm, 	[]
1388	3	False	True	False	a tree branch fell on our roof and I am lost for words.	[0.7067741, 0.5, 0.5, 0.5]
1388	4	False	False	True	Oh no! 	[]
1388	5	False	False	True	I'm so sorry!	[]
1388	6	False	False	False	Yeah, 	[]
1388	7	False	False	False	it didn't look so bad to be honest but I think we have to reshingle our roof.	[]
1388	8	False	False	True	That is not fun. 	[]
1388	9	False	False	True	Hopefully it will not be too hard.	[]
1389	0	True	True	False	When playing video games , I always worry and think about if i can win or not.	[]
1389	1	False	False	False	I play video games, 	[]
1389	2	False	True	False	and I always expect to win.	[0.79909533, 0.5, 0.5]
1389	3	False	True	True	I expect that too, 	[0.85381615, 0.7694619, 0.5, 0.5]
1389	4	False	False	True	but it is not always the case.	[]
1389	5	False	True	False	I just have to think ahead and make sure it's something that I achieve.	[0.8360655, 0.8679842, 0.5, 0.5, 0.5, 0.5]
1389	6	False	False	True	Yes, 	[]
1389	7	False	False	True	you do. 	[]
1389	8	False	False	True	You can do it!	[]
1389	9	False	False	False	That is what I tell my self every time I try.	[]
1390	0	True	True	False	I got a promotion last month , thank god.	[]
1390	1	False	True	False	I got a promotion last month, 	[0.7065194, 0.5]
1390	2	False	True	False	thank god.	[0.7668677, 0.5, 0.5]
1390	3	False	False	True	That's great to hear. 	[]
1390	4	False	False	True	Did you have to wait a long time to get it?	[]
1390	5	False	True	False	I got a promotion last month, 	[0.78806525, 0.84143484, 0.81254524, 0.5, 0.5, 0.5]
1390	6	False	True	False	thank god.	[0.7975409, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1390	7	False	False	True	Oh, 	[]
1390	8	False	True	True	well I am very happy for you. 	[0.6299618, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1390	9	False	False	True	I bet you were celebrating when you heard the good news!	[]
1390	10	False	True	False	Yes I was there for two years.	[0.8503055, 0.78590816, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1391	0	True	False	False	Yesterday I went into a job interview after preparing for several days. 	[]
1391	1	True	False	False	I gave my pitch to the interviewer and felt great about everything. 	[]
1391	2	True	False	False	I am confident I will hear back soon to get the job!	[]
1391	3	False	False	False	I applied for a job that really interested me. 	[]
1391	4	False	False	False	I found out what kind of candidate they wanted and made sure to prepare very well for the interview.	[]
1391	5	False	True	True	After the interview was over I though it went very well. 	[0.8419551, 0.83681893, 0.5, 0.5, 0.5, 0.5]
1391	6	False	True	True	I am so confident I will get the job any day now!	[0.823469, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1391	7	False	False	False	Hopefully you get it.	[]
1392	0	True	True	False	I love dogs and yesterday I got to watch a friend's puppy for a week while they were on vacation. 	[]
1392	1	True	False	False	He was adorable.	[]
1392	2	False	True	False	My friend's went on vacation for a week and I got to watch their super adorable puppy for a week!	[0.7905388, 0.8749303, 0.7926111]
1392	3	False	False	True	That's awesome! 	[]
1392	4	False	True	True	I love dog sitting no matter the occasion!	[0.70563495, 0.5, 0.5, 0.5, 0.5]
1392	5	False	True	False	Yea, 	[0.82956874, 0.82748014, 0.77744067, 0.839064, 0.8411542, 0.60915357]
1392	6	False	False	False	they're fun even when they're jerks lol. 	[]
1392	7	False	False	False	He's a little Jack Russell so he's got quite the energy	[]
1392	8	False	True	True	That sounds like a good way to have fun and get some exercise!	[0.85068774, 0.7367594, 0.8547658, 0.8537156, 0.5, 0.5, 0.5, 0.5, 0.5]
1393	0	True	False	False	I've recently started playing dirt rally. 	[]
1393	1	True	True	False	It was hard at first , but now that I am getting better I am having more fun than ever!	[]
1393	2	False	False	False	I had been losing pretty bad on this video game Dirt Rally. 	[]
1393	3	False	False	False	But recently, 	[]
1393	4	False	False	False	with some extra practice, 	[]
1393	5	False	False	False	I'm starting to hit the leader boards!	[]
1393	6	False	False	True	Awesome! 	[]
1393	7	False	True	True	I've never been able to sit that long, 	[0.77929676, 0.8595958, 0.84768766, 0.5, 0.5, 0.5, 0.5, 0.5]
1393	8	False	False	True	so getting really good at video games is hard for me	[]
1393	9	False	False	False	Well, 	[]
1393	10	False	False	False	no matter what you're doing, 	[]
1393	11	False	False	False	it's always great to keep practicing and get better. 	[]
1393	12	False	True	False	I feel like I can take on anyone now!	[0.841073, 0.8451313, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1393	13	False	True	True	That's neat. 	[0.7760799, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1393	14	False	False	True	I wish I had your motivation for...well...everything else in life.	[]
1394	0	True	False	False	i cant wait to hear if my house sells. 	[]
1394	1	True	True	False	i am so nervous 	[]
1394	2	False	False	False	Hey, 	[]
1394	3	False	False	False	I have some good news. 	[]
1394	4	False	True	True	What is that?	[0.8643298, 0.86007416, 0.85975564, 0.7168218, 0.5]
1394	5	False	False	False	I think my house might finally be sold! 	[]
1394	6	False	False	False	ahhh	[]
1394	7	False	False	True	Nice, 	[]
1394	8	False	False	True	how much did you get for it?	[]
1395	0	True	False	False	I was at home and at the last minute my father took me to the Yankee game.	[]
1395	1	False	True	False	I was at home and last minute my dad took me to the Yankees game.	[0.753114, 0.5]
1395	2	False	False	True	That is so thoughtful of him, 	[]
1395	3	False	False	True	did you guys catch a ball? 	[]
1395	4	False	False	False	No, 	[]
1395	5	False	False	False	but it was still fun.	[]
1395	6	False	False	True	I am sure it was! 	[]
1395	7	False	False	True	:) 	[]
1396	0	True	False	False	I wanted to go to mcdonalds but i know that i am a wendy's guy  , so i decided against it even though i was starving	[]
1396	1	False	False	False	i would rather starve than eat mcdonalds	[]
1396	2	False	False	True	tell me more about this	[]
1396	3	False	True	False	i am a wendy's guy, 	[0.8616774, 0.7076046, 0.5, 0.5]
1396	4	False	False	False	i find their food much more satisfying	[]
1396	5	False	True	True	but i would less satisfied	[0.8257782, 0.5, 0.5, 0.5, 0.5, 0.5]
1396	6	False	True	False	oh thats for sure	[0.85031766, 0.81804675, 0.5, 0.5, 0.5, 0.5, 0.5]
1397	0	True	False	False	I go grocery shopping on Saturday morning , and my adult son has the weekend off and he proceeds to sit around all weekend eating all the food with zero self control.	[]
1397	1	False	False	False	My son sits around all weekend and eats everything. 	[]
1397	2	False	False	True	Tell him to get out and do something! 	[]
1397	3	False	False	True	That must be frustrating. 	[]
1397	4	False	False	False	Well, 	[]
1397	5	False	False	False	he pays rent but he definitely uses up more resources than he pays for. 	[]
1397	6	False	False	True	Its hard being a parent... 	[]
1397	7	False	False	True	but i am sure you are doing it right! 	[]
1397	8	False	False	False	Well, 	[]
1397	9	False	False	False	I try. 	[]
1397	10	False	False	False	I moved to Alabama after the divorce and the kids hate it here.	[]
1398	0	True	True	False	that i made a nice meal. 	[]
1398	1	True	True	False	from homemade 	[]
1398	2	False	False	False	I made an authentic peruvian dish the other day. 	[]
1398	3	False	True	False	it was awesome! 	[0.8319624, 0.5, 0.5, 0.5]
1398	4	False	False	True	I love peruvian food! 	[]
1398	5	False	False	True	What did you make?	[]
1398	6	False	True	False	I made lomo saltado ( i hope i spelled that right lol ) it turned out great. 	[0.8394514, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1398	7	False	True	False	i love south american food 	[0.83807755, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1398	8	False	True	True	That green sauce with the cilantro and the jalepenos is the best! 	[0.8548981, 0.7918486, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1398	9	False	False	True	What is lomo?	[]
1398	10	False	False	False	Its steak strips, 	[]
1398	11	False	False	False	with ajis onions peppers tomatoes.. 	[]
1398	12	False	False	False	almost like a stir fry but better! 	[]
1398	13	False	False	True	Yum! 	[]
1398	14	False	False	True	I have all the ingredients for the chicken, 	[]
1398	15	False	False	True	I might make that now instead of the bbq chicken, 	[]
1398	16	False	True	True	thanks for the idea. 	[0.63855535, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1399	0	True	True	False	this lady was infront of me at the store and she would not move her 4 items so i could put my items to scan	[]
1399	1	False	True	False	i was at this major store and the lady ahd like 4 items on the belt , and i wanted to put mines on but she would not move hers	[0.83229244, 0.85135424]
1399	2	False	False	True	Oh wow, 	[]
1399	3	False	False	True	sorry to hear, 	[]
1399	4	False	False	True	that was really rude of her.	[]
1399	5	False	False	False	that was very stupid of her , it seemed kind of racist to me	[]
1399	6	False	False	True	Some people can take things so far. 	[]
1399	7	False	True	True	I hate it when they do that.	[0.85208213, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1399	8	False	True	False	that store is notorious for rude shoppers though	[0.77217835, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1399	9	False	False	True	I am the type of person that gets what I have to buy and get out of the store. 	[]
1400	0	True	True	False	I was really excited when my daughter came home from college to visit me.	[]
1400	1	False	True	False	I was so excited when my oldest daughter came home from college to visit.	[0.82598567, 0.5]
1400	2	False	False	True	proud parent right , do you miss her during the year ?	[]
1400	3	False	False	False	Yes, 	[]
1400	4	False	False	False	I sure do. 	[]
1400	5	False	False	False	She is so smart. 	[]
1400	6	False	False	False	Taking courses for graphic arts while working a job with her major. 	[]
1400	7	False	False	True	one day my child will make me proud like that	[]
1400	8	False	False	False	We have five two in college and two in high school and one in pre school. 	[]
1400	9	False	False	False	They all make us proud. 	[]
1400	10	False	False	False	Children are such great blessings.	[]
1400	11	False	False	True	thats a lot of kids, 	[]
1400	12	False	False	True	god bless	[]
1401	0	True	True	False	I was in college taking exams , and I was trying my best to get an A	[]
1401	1	False	False	False	Hey, 	[]
1401	2	False	False	False	how's it going?	[]
1401	3	False	False	True	Going good...what's up with you.	[]
1401	4	False	False	False	Nothing much. 	[]
1401	5	False	False	False	Just thinking about the time when I was still in college and had exams, 	[]
1401	6	False	False	False	and how hard that was. 	[]
1401	7	False	False	False	Sitting there wishing I was going to get an A at the end of it	[]
1401	8	False	False	True	So how did  you do? 	[]
1401	9	False	False	True	Did the hard work pay off for you?	[]
1401	10	False	False	False	I didn't get an A, 	[]
1401	11	False	False	False	but I ended up getting good enough grades to pass. 	[]
1401	12	False	False	False	So, 	[]
1401	13	False	False	False	I guess that's something	[]
1402	0	True	True	False	I was driving through flood waters and my car stalled out.	[]
1402	1	False	True	False	I was driving through flood waters and my car stalled out.	[0.7515768, 0.5]
1402	2	False	False	True	Holy cow. 	[]
1402	3	False	False	True	I hate when that happens. 	[]
1402	4	False	False	True	It happens a lot here since I live near the ocean. 	[]
1402	5	False	False	True	How did it end up?	[]
1402	6	False	False	False	I was sitting in water nearly up to the windows and someone in a big truck came and pulled me out.	[]
1402	7	False	False	True	Wow, 	[]
1402	8	False	False	True	how lucky. 	[]
1402	9	False	False	True	How did you end up thanking that person?	[]
1403	0	True	True	False	ready to move 	[]
1403	1	False	True	False	I am so ready to move! 	[0.85425836, 0.85348403]
1403	2	False	False	True	Where are you moving to?	[]
1403	3	False	False	False	I am moving to California! 	[]
1403	4	False	True	False	I have everything ready to go! 	[0.83079517, 0.8489256, 0.7539753, 0.5, 0.5]
1403	5	False	False	True	I love California.	[]
1404	0	True	True	False	My team , the Yankees won last night.	[]
1404	1	False	True	False	My team, 	[0.8450061, 0.5]
1404	2	False	True	False	the Yankees won last night.	[0.8373686, 0.8753271, 0.76984435]
1404	3	False	False	True	Cool who were they up against? 	[]
1404	4	False	False	False	They played the Kansas City Royals.	[]
1404	5	False	True	True	Nice! 	[0.81948537, 0.5, 0.5, 0.5, 0.5, 0.5]
1405	0	True	False	False	I lied to my girlfriend about how much education I had	[]
1405	1	False	False	False	So, 	[]
1405	2	False	True	False	I lied to my girlfriend about how much education I had	[0.68930835, 0.5, 0.5]
1405	3	False	False	True	why would you do that	[]
1405	4	False	False	False	Well because she's a little older and I felt like I was lagging behind her in life	[]
1405	5	False	False	True	I am not sure I get it	[]
1405	6	False	False	False	Well, 	[]
1405	7	False	False	False	basically she had already graduated and had a good job, 	[]
1405	8	False	False	False	and I was someone who hadn't completed college yet. 	[]
1405	9	False	False	False	But I wanted her to stay with me and not break up, 	[]
1405	10	False	True	False	so I lied	[0.86359394, 0.8483044, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1406	0	True	True	False	I was impressed on my first day of my senior year in high school. 	[]
1406	1	True	False	False	The new science teacher was talking about things I liked	[]
1406	2	False	True	False	My first day of my senior year impressed me when I met the new science teacher. 	[0.8216572, 0.5, 0.5]
1406	3	False	True	False	He was cool and made it easy for everyone	[0.8226416, 0.5, 0.5, 0.5]
1406	4	False	True	True	I love it when teachers are down to earth and easy to get along with. 	[0.85882056, 0.80636895, 0.5, 0.5, 0.5]
1406	5	False	True	True	What did you like most about him?	[0.8104836, 0.5, 0.5, 0.5, 0.5, 0.5]
1406	6	False	True	False	he was witty and nice	[0.83398086, 0.846665, 0.84509814, 0.7498671, 0.5, 0.5, 0.5]
1406	7	False	True	True	That's pretty cool. 	[0.82479995, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1406	8	False	True	True	Do you guys still keep in touch?	[0.51368207, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1406	9	False	True	False	I wish, 	[0.7844564, 0.8563303, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1406	10	False	True	False	but no	[0.7793399, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1406	11	False	False	True	Sorry to hear that. 	[]
1406	12	False	True	True	I hope you've had good teachers since then.	[0.8150466, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1407	0	True	True	False	I miss my family. 	[]
1407	1	True	False	False	everyday 	[]
1407	2	False	True	False	I really miss my family and friends. 	[0.7991395, 0.5, 0.5]
1407	3	False	False	True	I'm sorry to hear that. 	[]
1407	4	False	True	True	Did something happen to make you miss them?	[0.75844884, 0.5, 0.5, 0.5, 0.5]
1407	5	False	True	False	Yeah I live in a new state. 	[0.77677196, 0.5, 0.5, 0.5, 0.5, 0.5]
1407	6	False	False	True	Oh no! 	[]
1407	7	False	False	True	That is hard, 	[]
1407	8	False	False	True	I have the same issue. 	[]
1407	9	False	True	True	How far away did you move?	[0.8224443, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1408	0	True	True	False	I accidently left my purse in the shopping cart and drove off , when I returned someone had returned it to the store's lost and found. 	[]
1408	1	False	False	False	I have to shop after work and I can be really spacy, 	[]
1408	2	False	False	False	one time I left my purse in the shopping cart with all my cards and phone in it.	[]
1408	3	False	False	True	Omg! 	[]
1408	4	False	True	True	I am the same way... 	[0.8616445, 0.80186313, 0.5, 0.5, 0.5]
1408	5	False	False	True	i always end up putting my list down while shopping. 	[]
1408	6	False	False	True	Where are you going? 	[]
1408	7	False	False	False	I was at the store. 	[]
1408	8	False	True	False	I drove off but luckily, 	[0.8695357, 0.8490373, 0.7020276, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1408	9	False	False	False	when I came back, 	[]
1408	10	False	False	False	someone had turned it in, 	[]
1408	11	False	False	False	with everything in it.	[]
1408	12	False	True	True	Thats so kind of them! 	[0.82912636, 0.79188156, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1409	0	True	True	False	I cost my team the game last night.	[]
1409	1	False	False	False	I made a big error in the last inning and cost my team the game.	[]
1409	2	False	False	True	oh man, 	[]
1409	3	False	False	True	i'm sorry to hear that! 	[]
1409	4	False	False	True	We all make mistakes though, 	[]
1409	5	False	False	True	so it's okay. 	[]
1409	6	False	False	True	don't be hard on yourslef	[]
1409	7	False	False	False	It was an easy play. 	[]
1409	8	False	False	False	I should of had it.	[]
1409	9	False	False	True	it's okay though, 	[]
1409	10	False	False	True	i'm sure you learned from your mistake	[]
1410	0	True	True	False	i did not have enough money for grocery so i went to the foodbank and they gave me some good meat and can food	[]
1410	1	False	False	False	so i was broke and did not have money, 	[]
1410	2	False	False	False	went to the foodbank to get free food	[]
1410	3	False	False	True	i know how you feel. 	[]
1410	4	False	False	True	I'm sorry to hear you're going through this. 	[]
1410	5	False	False	True	I just got food stamps so i can buy food for me and my son	[]
1410	6	False	False	False	i wish i qualified for that	[]
1410	7	False	True	True	I encourage you to apply for it no matter what	[0.84178674, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1411	0	True	False	False	Just got finished jogging and I'm feeling really tired , but I have a sense of achievement , too.	[]
1411	1	False	False	False	Just got finished jogging and I'm feeling really tired, 	[]
1411	2	False	False	False	but I have a sense of achievement, 	[]
1411	3	False	False	False	too	[]
1411	4	False	True	True	Its a good time to jog right now in the morning. 	[0.7692767, 0.5, 0.5, 0.5, 0.5]
1411	5	False	False	True	good for you! 	[]
1411	6	False	True	False	Yeah, 	[0.84085894, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1411	7	False	False	False	if I don't do it in the morning, 	[]
1411	8	False	False	False	it gets too hot. 	[]
1411	9	False	False	False	Thanks! 	[]
1411	10	False	False	False	Do you jog?	[]
1411	11	False	True	True	I know it does I am right in FL! 	[0.77937436, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1411	12	False	False	True	I dont jog, 	[]
1411	13	False	False	True	I work out but running isnt my thing. 	[]
1411	14	False	True	False	Yeah, 	[0.80376464, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
1411	15	False	False	False	it can be monotonous. 	[]
1411	16	False	False	False	What do you do to work out?	[]
1412	0	True	True	False	im letting a family move into my house 	[]
1412	1	False	False	False	I am taking a risk.. 	[]
1412	2	False	False	False	i hope nothing bad happens. 	[]
1412	3	False	False	True	What kind of risk are you taking?	[]
1412	4	False	True	False	I decided to let a family move into one of my empty homes because they were in a poor situation. 	[0.7065076, 0.5, 0.5, 0.5, 0.5]
1412	5	False	False	True	Yikes, 	[]
1412	6	False	False	True	that's stressful. 	[]
1412	7	False	False	True	How big is the family?	[]
1413	0	True	True	False	My dog passed away and I cried.	[]
1413	1	False	True	False	My dog passed away and I cried.	[0.82888776, 0.8309717]
1413	2	False	True	True	I am so sorry. 	[0.8140036, 0.84073347, 0.5]
1413	3	False	True	True	You must be heartbroken.	[0.7658308, 0.5, 0.5, 0.5]
1413	4	False	False	False	Yes he was my best friend.	[]
1413	5	False	True	True	How long was he part of your life?	[0.869202, 0.8389005, 0.7958302, 0.5, 0.5, 0.5]
1414	0	True	True	False	I was approached by a man that I did not know while walking in the park.	[]
1414	1	False	True	False	I was approached by a man that I did not know while walking in the park	[0.7668797, 0.5]
1414	2	False	False	True	What did you do?	[]
1414	3	False	False	False	He wanted money. 	[]
1414	4	False	False	False	I told him I didn't have any and kept walking. 	[]
1414	5	False	True	False	I think my dog might have scared him off.	[0.8225891, 0.83176136, 0.5, 0.5, 0.5, 0.5]
1414	6	False	False	True	Did the dog bark at him?	[]
1415	0	True	False	False	my friend did something bad to me 	[]
1415	1	False	True	False	I am not in the best mood today. 	[0.74597704, 0.5]
1415	2	False	False	False	I wish it turned out differently. 	[]
1415	3	False	True	True	That sounds terrible. 	[0.84708565, 0.8640483, 0.8444593, 0.776251]
1415	4	False	True	True	Sorry to hear that. 	[0.7613681, 0.5, 0.5, 0.5, 0.5]
1415	5	False	False	True	What exactly happened?	[]
1415	6	False	False	False	My friend did something behind my back against me. 	[]
1415	7	False	True	True	That's the worst, 	[0.74175286, 0.87424916, 0.8332227, 0.5, 0.5, 0.5, 0.5, 0.5]
1415	8	False	False	True	when you personally know someone that treated you badly. 	[]
1415	9	False	False	True	I hope things turn out better for you. 	[]
1416	0	True	True	False	Found out my roommate got a cat while I was gone , which was a little shocking	[]
1416	1	False	True	False	Found out my roommate got a cat while I was gone, 	[0.84270513, 0.5]
1416	2	False	True	False	which was a little shocking	[0.7562509, 0.5, 0.5]
1416	3	False	False	True	oh no.. 	[]
1416	4	False	False	True	are you upset? 	[]
1416	5	False	False	False	I was at first. 	[]
1416	6	False	False	False	But now it's okay. 	[]
1416	7	False	False	False	The cat is actually kind of nice and affectionate.	[]
1416	8	False	False	True	awh thats good it turned out well afterall 	[]
1417	0	True	False	False	I went to a new school my sophomore year. 	[]
1417	1	True	True	False	I was just leary about the whole thing	[]
1417	2	False	True	False	I was scared and worried when it came to going to a new high school my sophomore year. 	[0.87436455, 0.69389033, 0.5]
1417	3	False	True	False	I was not sure how it would go	[0.8153855, 0.8396905, 0.5, 0.5]
1417	4	False	False	True	Yeah, 	[]
1417	5	False	False	True	I think most people feel that way, 	[]
1417	6	False	False	True	but it's still a valid feeling. 	[]
1417	7	False	False	True	How did it end up?	[]
1417	8	False	False	False	It was okay eventually	[]
1417	9	False	False	True	that's great to hear! 	[]
1417	10	False	False	True	Did you have any cool teachers or make any new friends?	[]
1417	11	False	False	False	At first no, 	[]
1417	12	False	False	False	but it did get better	[]
1418	0	True	True	False	I walked into the wrong class on the first day of college	[]
1418	1	False	True	False	I walked into the wrong class on the first day of college	[0.8074474, 0.8075036]
1418	2	False	False	True	I bet that was a little scary	[]
1418	3	False	False	False	It wasn't as much scary as it was embarrassing and silly. 	[]
1418	4	False	False	False	I was too nervous to get up and leave, 	[]
1418	5	False	True	False	so I just stayed in the wrong class the whole time...	[0.8396862, 0.8315269, 0.5, 0.5, 0.5, 0.5]
1418	6	False	False	True	Oh well, 	[]
1418	7	False	True	True	I am sure most people forgot about it quickly	[0.8447229, 0.8551944, 0.81219655, 0.5, 0.5, 0.5, 0.5, 0.5]
1418	8	False	False	False	Oh yeah, 	[]
1418	9	False	False	False	I never saw them again. 	[]
1418	10	False	False	False	I basically just missed the first class of my actual class, 	[]
1418	11	False	False	False	no big deal.	[]
1419	0	True	True	False	My son finally passed his swim class.	[]
1419	1	False	False	False	After having to retake the class twice, 	[]
1419	2	False	True	False	my son finally passed his swimming test and can move on to the next level!	[0.8002712, 0.8540139, 0.847561]
1419	3	False	True	True	Thats awesome! 	[0.79670364, 0.5, 0.5, 0.5]
