conv_id	clause_no	context?	emotion?	chatbot?	clause	prob
700	0	True	False	False	I dropped money on the ground in public. 	[]
700	1	True	False	False	 A kind and honest stranger saw me drop it and returned the money to me. 	[]
700	2	True	True	False	 I trusted that person after that.	[]
700	3	False	False	False	I was in the park the other day and dropped some money on the ground without knowing it. 	[]
700	4	False	False	False	A kind stranger witnessed this happen and picked up the money. 	[]
700	5	False	False	False	That person then returned it to me.	[]
700	6	False	False	True	That's so awesome. 	[]
700	7	False	False	True	Isn't it so nice when people do nice things for each other in their communities?	[]
700	8	False	False	False	Yes, 	[]
700	9	False	True	False	it is nice when communities watch out for each other.	[0.7991434, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
700	10	False	False	True	My community is great about that kind of thing. 	[]
700	11	False	False	True	I'm glad you got your money back!	[]
700	12	False	False	False	Yes I am glad too. 	[]
700	13	False	False	False	I rewarded the person by giving them what I had dropped since they appeared to need it more than me.	[]
700	14	False	False	True	Oh that's great! 	[]
700	15	False	False	True	That's really nice of you. 	[]
700	16	False	False	False	Thank you for listening.	[]
701	0	True	False	False	It was my sixth anniversary the other day. 	[]
701	1	True	False	False	I was pretty sure my boyfriend was planning on proposing. 	[]
701	2	True	True	False	For a couple of days leading up to the day I was so excited I could hardly wait.	[]
701	3	False	False	False	My boyfriend and I celebrated our sixth anniversary the other week. 	[]
701	4	False	False	False	I was pretty sure he was planning to propose because of the nice plans he had made- and he was. 	[]
701	5	False	True	False	For a couple of days leading up to it I was so excited and just could hardly wait. 	[0.83513695, 0.8536755, 0.8309426, 0.8416871, 0.82228225, 0.8304615]
701	6	False	False	True	Wow that is exciting for sure. 	[]
701	7	False	True	True	You must have been filled with anticipation.	[0.872209, 0.86178535, 0.86629343, 0.7709745, 0.5, 0.5, 0.5, 0.5]
701	8	False	False	False	I was, 	[]
701	9	False	False	False	even though I was a bit just antsy to find out if I was even right. 	[]
701	10	False	False	False	I was really happy!	[]
701	11	False	True	True	I certainly hope he did propose and that you are still happily living.	[0.78043985, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
701	12	False	False	False	Yep he did, 	[]
701	13	False	False	False	he is my fiance now! 	[]
701	14	False	False	False	Thank you. 	[]
701	15	False	False	False	(:	[]
701	16	False	False	True	Congratulations! 	[]
701	17	False	False	True	Good luck with your future marriage.	[]
702	0	True	True	False	I am so nervous. 	[]
702	1	True	False	False	 I am going to the dentist to have a tooth pulled tomorrow.	[]
702	2	False	True	False	I am really nervous. 	[0.8587046, 0.8217077, 0.5]
702	3	False	True	False	 I have to go tomorrow to get my tooth pulled and I am scared to death. 	[0.8187159, 0.5, 0.5, 0.5]
702	4	False	False	False	 I hate the dentist!	[]
702	5	False	False	True	Oh no! 	[]
702	6	False	False	True	I hate the dentist too! 	[]
702	7	False	False	True	I haven't been in forever. 	[]
702	8	False	False	True	I'm sorry. 	[]
702	9	False	False	True	You will be okay though! 	[]
702	10	False	False	True	Hoping it all goes well. 	[]
702	11	False	True	True	Is it hurting you?	[0.8569778, 0.7529616, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
702	12	False	False	False	Not really, 	[]
702	13	False	False	False	but I want to have it done before something bad like that happens.	[]
702	14	False	False	True	That makes total sense! 	[]
702	15	False	False	True	Good job for thinking ahead like that!	[]
703	0	True	True	False	 I was really upset when I found out that the Dallas Cowboys were going to let go of Dez Bryant. 	[]
703	1	True	False	False	I think he's a really good wide receiver if only he wouldn't run his mouth.	[]
703	2	False	False	False	So about 2 or 3 months ago I found out the Dallas Cowboys were letting Dez Bryant go and he's a free agent. 	[]
703	3	False	True	False	 It's disappointing to me because I'm a Cowboys fan and I like him as part of the team. 	[0.8045558, 0.5, 0.5, 0.5]
703	4	False	False	False	 Have you heard of Dez Bryant	[]
703	5	False	False	True	Sure, 	[]
703	6	False	False	True	my dad is a Cowboys fan. 	[]
703	7	False	False	True	He misses the days of Troy Aikman and Emmett Smith!	[]
703	8	False	False	False	I agree Emmett Smith is an awesome runningback. 	[]
703	9	False	True	False	 Dez Bryant just ran his mouth too much and was too emotional. 	[0.6216507, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
703	10	False	True	False	 It's a shame and he's still unemployed. 	[0.7072676, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
703	11	False	True	False	 How upsetting. 	[0.8347069, 0.8227466, 0.8574924, 0.8565028, 0.79078656, 0.84288657, 0.79227066, 0.5, 0.5, 0.5, 0.5, 0.5]
703	12	False	False	False	 Troy Aikman was a great quarterback and a great commentator.	[]
703	13	False	True	True	Yeah, 	[0.7784666, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
703	14	False	False	True	I remember as a boy watching those guys. 	[]
703	15	False	False	True	They creamed Buffalo in the Super Bowl!	[]
703	16	False	False	False	I agree they were some good games between the fills and cowboys.	[]
704	0	True	True	False	I was furious when the distracted driver swerved in front of me , causing me to slam my brakes. 	[]
704	1	True	False	False	I wasn't surprised when I saw the lady yakking on her cell phone.	[]
704	2	False	True	False	I experienced road rage the other day. 	[0.8262098, 0.8269548, 0.85426986]
704	3	False	True	False	I woman carelessly swerved in front of me, 	[0.8086571, 0.5, 0.5, 0.5]
704	4	False	True	False	causing me to slam on my brakes.	[0.7785698, 0.5, 0.5, 0.5, 0.5]
704	5	False	False	True	Road rage is a problem I deal with too. 	[]
704	6	False	True	True	 I have adult add and tend to be impulsive and am horrible at socializing. 	[0.85999054, 0.8362924, 0.8196894, 0.5, 0.5, 0.5, 0.5]
704	7	False	False	True	 I'm glad your alright and I don't blame you for getting stressed out by that.	[]
704	8	False	True	False	Yeah, 	[0.85335684, 0.7856165, 0.84077084, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
704	9	False	True	False	and then when I finally got around her I saw she was yakking on her cell phone, 	[0.6176436, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
704	10	False	True	False	completely oblivious to the world around her. 	[0.8649789, 0.8652569, 0.80879426, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
704	11	False	True	False	So annoying!	[0.83944756, 0.80343485, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
704	12	False	True	True	I can't believe she didn't at least apologize or wave sorry. 	[0.75931394, 0.81076676, 0.8424846, 0.8403409, 0.8488049, 0.8298892, 0.84901726, 0.84861505, 0.83898205, 0.6295351, 0.5, 0.5, 0.5]
704	13	False	True	True	 That's why cell phones are horrible and can cause accidents. 	[0.86167026, 0.7644207, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
704	14	False	False	True	 I'm glad your ok	[]
705	0	True	False	False	My mom was sick when she went on vacation. 	[]
705	1	True	True	False	I wish i was there to care for her. 	[]
705	2	True	False	False	I am feeling so depressed right now	[]
705	3	False	False	False	When my mom got sick i feel sick too. 	[]
705	4	False	False	False	I cannot handle it	[]
705	5	False	True	True	Have you ever spoken to someone else about it? 	[0.85346836, 0.8601379, 0.6113653, 0.5, 0.5, 0.5]
705	6	False	True	True	It's always a relief to talk things out.	[0.87223774, 0.8287339, 0.8090215, 0.5, 0.5, 0.5, 0.5]
705	7	False	True	False	I called my brother and shared the news with him but yet i wish i can be there to care for her	[0.8593413, 0.56943566, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
705	8	False	True	True	She took care of you when you were little so it only makes sense that you'd want to return the favor. 	[0.8322784, 0.81227756, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
705	9	False	True	True	You're a good child.	[0.82578945, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
706	0	True	False	False	One time I drank way too much and was so wasted that I thought I was gonna die. 	[]
706	1	True	False	False	I threw up and then felt much better.	[]
706	2	False	False	False	Man, 	[]
706	3	False	True	False	one time I got wayyy too drunk and it was not a good time.	[0.85153013, 0.83230984, 0.772988, 0.5]
706	4	False	False	True	Oh yeah? 	[]
706	5	False	True	True	What happened that day?	[0.8688084, 0.8631802, 0.82096684, 0.8513544, 0.5, 0.5]
706	6	False	True	False	It was one of the first times I drank and I felt awful and thought I was basically gonna die.	[0.8641998, 0.80286294, 0.5, 0.5, 0.5, 0.5, 0.5]
706	7	False	True	True	Oh no! 	[0.76687837, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
706	8	False	False	True	I hope everything turned out well at the end of it!	[]
707	0	True	False	False	Once , I had a big argument with my mom , but after awhile I realized I was wrong. 	[]
707	1	True	False	False	So I tried to talk to her about it. 	[]
707	2	False	True	False	What did you do to make it better?	[0.8096384, 0.73079324, 0.5]
707	3	False	False	True	I eventually threw up. 	[]
707	4	False	True	True	Anything you have to say though?	[0.831435, 0.8425956, 0.8551972, 0.5, 0.5]
707	5	False	True	False	Yeah, 	[0.8450486, 0.7774055, 0.81268406, 0.5, 0.5, 0.5]
707	6	False	True	False	one time I had a big fight with my mom. 	[0.8168735, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
707	7	False	True	False	But when I realized I was wrong I went to talk to her to make it up.	[0.8055514, 0.86010665, 0.8605066, 0.8650482, 0.82826614, 0.5, 0.5, 0.5]
707	8	False	False	True	Oh well that sounds like it ended well at least. 	[]
707	9	False	True	True	What was the fight about?	[0.76370525, 0.8129443, 0.7986456, 0.8401352, 0.7611494, 0.5, 0.5, 0.5, 0.5, 0.5]
707	10	False	True	False	Something stupid, 	[0.86198384, 0.8586773, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
707	11	False	False	False	and yeah it ended well with hugs all around haha. 	[]
708	0	True	True	False	when i was going for an interview i was so afraid as i could not tell the end results	[]
708	1	False	True	False	it was just yesterday when i was going for an interview and personally i was so afraid because i did not know what were the end results	[0.6749035, 0.5]
708	2	False	False	True	Yea I know how you feel, 	[]
708	3	False	True	True	you just feel like you are in purgatory waiting for your demise.	[0.8138809, 0.871163, 0.8118481, 0.5]
708	4	False	False	False	actually i woke up early in the morning and prepared my self fully for the task ahead of me	[]
708	5	False	True	True	Yea but i mean afterwards you dont know if you passed the interview	[0.84347445, 0.5, 0.5, 0.5, 0.5, 0.5]
708	6	False	False	False	i just received a call that i did good in my interview and i qualified to work with them. 	[]
708	7	False	False	False	this made me so happy	[]
709	0	True	True	False	Ive seen my cat vomit on the stairs , it was really wet and made me nearly sick.	[]
709	1	False	True	False	Everytime I see my cat vomit on the floor it makes me sick to my stomach.	[0.7821232, 0.5]
709	2	False	False	True	i think you have the same attitude like me. 	[]
709	3	False	False	True	i really feel pissed off	[]
709	4	False	True	False	Yea I hate having to pick it up afterwards	[0.83568263, 0.83877623, 0.5, 0.5, 0.5]
709	5	False	False	True	the best way is to tame it well so that it will have good manners	[]
710	0	True	False	False	It will make  year tomorrow since the last time i have a date. 	[]
710	1	True	False	False	It is such a frustrating experience 	[]
710	2	False	True	False	I need someone to date so badly. 	[0.743924, 0.5, 0.5]
710	3	False	True	False	I cannot hold it anymore	[0.7316473, 0.5, 0.5, 0.5]
710	4	False	False	True	My same exact sentiments, 	[]
710	5	False	True	True	it can be lonely out here.	[0.86608434, 0.80110574, 0.5, 0.5, 0.5, 0.5]
710	6	False	False	False	What do you think i can do about it. 	[]
710	7	False	False	False	I need some help	[]
710	8	False	False	True	Get registered to some of these dating sites.	[]
711	0	True	False	False	My aunt is coming to visit.	[]
711	1	False	True	False	My aunt is coming to visit soon. 	[0.7907748, 0.5]
711	2	False	False	False	I'm ridiculously excited because she always makes this desert I love.	[]
711	3	False	False	True	That's awesome. 	[]
711	4	False	False	True	What desert is it?	[]
711	5	False	False	False	Lemon squares. 	[]
711	6	False	False	False	It's basically shortbread with lemon meringue on top.	[]
711	7	False	False	True	I don't like lemon deserts that much, 	[]
711	8	False	False	True	but that sounds amazing.	[]
712	0	True	False	False	One time I needed a 50% on my calculus final in order to keep my A in the class. 	[]
712	1	True	False	False	I got a 48% but in the end he rounded my grade up to an A anyway so I was fine with it.	[]
712	2	False	False	False	Ever had a time where you really needed a certain grade on a final to keep your letter grade? 	[]
712	3	False	False	False	I did that in calculus last semester.	[]
712	4	False	False	True	Yea I know how you feel, 	[]
712	5	False	False	True	I have no idea what im doing in math sometimes	[]
712	6	False	False	False	Exactly! 	[]
712	7	False	False	False	I didn't even do well enough to keep my A but he gave it to me anyway haha.	[]
712	8	False	False	True	Yea I just aim to pass and pray, 	[]
712	9	False	False	True	it can be hard sometimes, 	[]
712	10	False	False	True	depends on the teacher	[]
713	0	True	True	False	When I got an A on my math final I was super shocked , thought I did terrible.	[]
713	1	False	True	False	I was super shocked when I did well on my math final, 	[0.6334353, 0.5]
713	2	False	False	False	thought i bombed it hard	[]
713	3	False	False	True	I have had way too many close calls on my finals. 	[]
713	4	False	False	True	How did you do?	[]
713	5	False	False	False	I got a 50ish which was like a C in my class and easily passed, 	[]
713	6	False	True	False	was super happy and shocked	[0.81404823, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
713	7	False	False	True	Nice! 	[]
713	8	False	False	True	Good to hear that things worked out for you in the end!	[]
714	0	True	False	False	When I was a kid one of the things I wanted most was a remote control car. 	[]
714	1	True	False	False	My older brother had a job and told me if I get all A's on my next report card , he would buy me the car. 	[]
714	2	True	False	False	I was encouraged to do good in school for the reward. 	[]
714	3	True	True	False	My report card came and my lowest score was A-.	[]
714	4	False	False	False	I was in 5th grade and wanted a remote control car. 	[]
714	5	False	False	False	My older brother who had a job said he would buy it for me if I got all A's on next report card. 	[]
714	6	False	False	False	My lowest score was A- and he said that A- is not an A.	[]
714	7	False	False	True	Well that's pretty annoying. 	[]
714	8	False	False	True	He should have given it to you anyway. 	[]
714	9	False	False	True	A- is a great grade.	[]
714	10	False	False	False	Yes I thought so too. 	[]
714	11	False	False	False	That's when I learned about life being full of loopholes.	[]
714	12	False	False	True	You probably also learned your brother is a cheapskate, 	[]
714	13	False	False	True	haha. 	[]
714	14	False	False	True	I hope you did end up getting that car one day!	[]
714	15	False	False	False	The answer is yes to both.	[]
715	0	True	False	False	I was upset when I found out I didn't get the job I applied for. 	[]
715	1	True	False	False	I thought I had done so good on the interview!	[]
715	2	False	False	False	I was mad I didn't get the job I had applied and interviewed for. 	[]
715	3	False	False	False	I put so much work in crafting my resume to fit the description.	[]
715	4	False	True	True	That is very unfortunate that you put all that work in and were let down. 	[0.8597207, 0.8643637, 0.79230225, 0.850057, 0.5]
715	5	False	False	True	I hope something good came out of it like another good job afterwards.	[]
715	6	False	False	False	I did appreciate getting the experience of interviewing at the company. 	[]
715	7	False	False	False	But I was even more upset when I found out the job went to a recent college graduate with no experience!	[]
715	8	False	True	True	That is not fair for employers to count education more than life experience.	[0.8696198, 0.8565851, 0.72654414, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
716	0	True	True	False	I have been working so hard and my vacation will start tomorrow. 	[]
716	1	False	True	False	Do you know the feeling of having a vacation after long working months	[0.85583013, 0.83698636]
716	2	False	True	True	Yes! 	[0.8465385, 0.8495506, 0.7478895]
716	3	False	False	True	Theres nothing like the relief that comes with not having any assignments or projects due	[]
716	4	False	True	False	I will be going on a cruise for the vacation	[0.7809319, 0.5, 0.5, 0.5, 0.5]
716	5	False	False	True	I've never been on a cruise before, 	[]
716	6	False	False	True	I'm too afraid of the open ocean. 	[]
716	7	False	True	True	Where are you going to go cruising?	[0.8518216, 0.8413118, 0.864274, 0.8708221, 0.81314707, 0.5, 0.5, 0.5]
717	0	True	True	False	I am so mad! 	[]
717	1	True	False	False	All my boyfriend does is play video games 24/7.	[]
717	2	False	True	False	I am so mad! 	[0.83792895, 0.8166029, 0.5]
717	3	False	True	False	 All my boyfriend does is play video games 24/7!	[0.8632667, 0.84231293, 0.5, 0.5]
717	4	False	False	True	Oh that's too bad! 	[]
717	5	False	True	True	Have you told him how you feel?	[0.7637071, 0.82841337, 0.8510819, 0.8366685, 0.72541904, 0.5]
717	6	False	True	False	Yes, 	[0.72446066, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
717	7	False	False	False	but he doesn't care. 	[]
717	8	False	False	False	 He only cares about his game life!	[]
717	9	False	False	True	That's frustrating! 	[]
717	10	False	False	True	Maybe if you just keep putting your foot down he will eventually get the message. 	[]
717	11	False	False	True	I hope he does soon!	[]
718	0	True	False	False	I was out shopping with my four year old son. 	[]
718	1	True	True	False	He was being very polite to people , saying bless you when they sneezed , please and thank you , have a nice day , etc. 	[]
718	2	True	True	False	People seemed really proud.	[]
718	3	False	False	False	Me and my four year old were grocery shopping. 	[]
718	4	False	True	False	He was saying all sorts of cute things to people and being very polite. 	[0.87050074, 0.8519321, 0.7959352, 0.5, 0.5]
718	5	False	False	False	People were really amused by him it seemed. 	[]
718	6	False	True	True	Kids are really cute at that age. 	[0.8542701, 0.80407816, 0.8620816, 0.81812245, 0.5, 0.5, 0.5]
718	7	False	True	True	 Embrace the cuteness while you still can!	[0.85622424, 0.8646637, 0.69353294, 0.5, 0.5, 0.5, 0.5, 0.5]
718	8	False	False	False	I will for sure! 	[]
718	9	False	True	False	Kids are the best, 	[0.7717199, 0.83633155, 0.751602, 0.7412944, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
718	10	False	False	False	are you a parent or planning on being one ever?	[]
718	11	False	False	True	No I don't have any kids but I teach so I have other people's kids to fill that space in my heart.	[]
719	0	True	True	False	I was at the beach and i handed my valuable to a stranger to look over it when i went swimming 	[]
719	1	False	False	False	I do not know if it is stupid to do but i handed my things to a stranger to look out for it	[]
719	2	False	False	True	What? 	[]
719	3	False	False	True	why would you do that.	[]
719	4	False	True	False	I just feel like he is the next person available and i asked for his help	[0.85783684, 0.8063885, 0.5, 0.5, 0.5]
719	5	False	False	True	You are so bold. 	[]
719	6	False	False	True	I can't do it.	[]
720	0	True	True	False	I feel surprise when new gifts are offer me anyone	[]
720	1	False	False	False	My experience is too much happier when i am surprise	[]
720	2	False	False	True	You like being surprised?	[]
720	3	False	False	False	yes	[]
720	4	False	False	True	I like presents, 	[]
720	5	False	False	True	they're surprising.	[]
721	0	True	True	False	I am so nervous about my upcoming surgery. 	[]
721	1	True	False	False	I have never had to have a surgery before. 	[]
721	2	True	False	False	I just hope everything goes right!	[]
721	3	False	True	False	I am worried about my surgery next week. 	[0.8433294, 0.8701099, 0.7847629, 0.5]
721	4	False	False	False	I have never had to get surgery before!	[]
721	5	False	False	True	Oh, 	[]
721	6	False	True	True	I have only had surgery once I was really scared but it was okay I was knocked out so didn't know what was happening 	[0.82648194, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
721	7	False	False	False	Yeah, 	[]
721	8	False	True	False	I will be under as well but I am still concerned something will go wrong. 	[0.7746521, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
721	9	False	True	False	I think I watch too many scary movies!	[0.8387817, 0.79848456, 0.8067439, 0.6971214, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
721	10	False	False	True	I watched so many youtube videos before mine its wierd when they give you the anesthesia 	[]
722	0	True	False	False	I made a Tinder out of curiosity , since I had never done a single thing with a girl. 	[]
722	1	True	True	False	I expected to get like zero matches but I actually got a solid amount.	[]
722	2	False	False	False	Whenever I started in college, 	[]
722	3	False	False	False	I really wanted to get my foot in the door with girls so I decided to download Tinder and it worked out surprisingly well.	[]
722	4	False	False	True	That is really cool. 	[]
722	5	False	False	True	Did you find a girl you really liked?	[]
722	6	False	False	False	I've found a few with quite mixed levels of success. 	[]
722	7	False	False	False	I have gotten a fair amount of matches though.	[]
722	8	False	False	True	Well I hope you are able to find the perfect girl for you!	[]
723	0	True	True	False	The most prepared I have ever felt was when I spent months practicing for a music audition.	[]
723	1	False	True	False	I spent months practicing for a major symphony in New York. 	[0.77827275, 0.7735785]
723	2	False	False	False	All that hard work really paid off.	[]
723	3	False	False	True	Good to hear! 	[]
723	4	False	False	True	How did it pay off?	[]
723	5	False	False	False	I was granted a position in the symphony on trumpet!	[]
723	6	False	False	True	Wow, 	[]
723	7	False	False	True	that's quite the honor! 	[]
723	8	False	False	True	Good work man!	[]
724	0	True	True	False	I will be in a competition tomorrow and judging from the way other competitors look , i will certainly be the winner 	[]
724	1	False	False	False	I am going for a competition tomorrow. 	[]
724	2	False	True	False	I will surely be the winner 	[0.7862277, 0.5, 0.5]
724	3	False	False	True	What type of competition is it? 	[]
724	4	False	False	True	 Im curious.	[]
724	5	False	False	False	It is  a singing competition. 	[]
724	6	False	False	False	It was going to be fun how i will become the winner 	[]
724	7	False	False	True	Wow how interesting! 	[]
724	8	False	False	True	 I really hope you do well. 	[]
724	9	False	True	True	 I am sure you will!	[0.79965675, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
725	0	True	True	False	I am really excited. 	[]
725	1	True	True	False	 I am going on vacation next week and I haven't had one in a long time.	[]
725	2	False	True	False	I am really excited. 	[0.8457977, 0.5, 0.5]
725	3	False	True	False	 I am going on vacation next week and I haven't been on one in awhile.	[0.8711073, 0.86330485, 0.59242374, 0.5]
725	4	False	False	True	That is good. 	[]
725	5	False	False	True	I am so happy for you. 	[]
725	6	False	False	True	Where will your vacation hold 	[]
725	7	False	False	False	I am going to Clearwater Beach on the Gulf of Mexico. 	[]
725	8	False	False	False	 	[]
725	9	False	False	True	I wish to be there too. 	[]
725	10	False	True	True	That has always been my dream place for vacation 	[0.8230136, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
726	0	True	True	False	I was super happy and over the moon when I passed all my classes last year.	[]
726	1	False	True	False	I was over the moon when I passed my classes last semester.	[0.87469316, 0.7847846]
726	2	False	False	True	Happy for you. 	[]
726	3	False	False	True	Which course are you taking?	[]
726	4	False	False	False	Physics, 	[]
726	5	False	False	False	calc, 	[]
726	6	False	False	False	and other normal filler courses or engineering classes	[]
726	7	False	False	True	Wow! 	[]
726	8	False	False	True	you nailed it. 	[]
726	9	False	False	True	Sound like a tough course to study	[]
727	0	True	False	False	One time I saw a 64gb flash drive plugged into a computer. 	[]
727	1	True	True	False	I really needed one so I just took it since it didn't have any information on it , but I couldn't help but feel bad about it.	[]
727	2	False	True	False	As bad as it is to say, 	[0.8485864, 0.83541316, 0.8461263]
727	3	False	False	False	one time I took a flash drive that I saw in a computer that I used at school because I needed one and it had nothing on it.	[]
727	4	False	False	True	That's interesting. 	[]
727	5	False	False	True	At least you got some new storage space!	[]
727	6	False	False	False	I know man, 	[]
727	7	False	False	False	thanks for being so supportive of my otherwise questionable decision!	[]
727	8	False	False	True	Well stealing electronics can usually be harmful to the original user because information is so personally valuable so don't do it again!	[]
728	0	True	False	False	I just won the best write in my state for the third time. 	[]
728	1	True	True	False	I am feeling on top of the world 	[]
728	2	False	False	False	I am announced the best writer in my state for the third time 	[]
728	3	False	False	True	Really? 	[]
728	4	False	False	True	How did you win that?	[]
728	5	False	True	False	Well. 	[0.726116, 0.5, 0.5, 0.5, 0.5, 0.5]
728	6	False	False	False	Let us just say i am good at what i do and i feel so good about it	[]
